PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,Id,SalePrice
71633.1588846935,-25480.07517589097,2787.8808744705125,7607.179735113655,5353.600532851763,13755.800948639613,2175.050059546086,-8246.32209526216,345.995010430065,-17170.263443389427,5513.7092810687245,-10073.080256494253,-9513.626931436258,6189.77879932422,-19955.415593498692,398,169500
28242.979290924646,-10118.45668525248,1026.1546755459578,3696.463324980603,1630.23439021614,5561.872634209735,949.7549047532747,-3272.1020904494053,-166.2255773691971,-6868.437799211942,2510.1914053495066,-4050.408835236274,-3050.2042546999915,2537.3080900128875,-7955.257308237658,399,67000
101773.8796746507,-36154.624412262805,4039.060036026105,10339.993405338444,8000.55868310822,19504.22916839948,3047.9895134961193,-11677.63160211828,660.5725230226279,-24325.854895609904,7641.622894372405,-14308.062075459358,-13952.953699139229,8482.536534702542,-28569.841262864255,400,241000
103654.5057185759,-36847.30607859081,4206.338647258323,10547.469650207706,8144.067362373392,19813.03520650878,3180.4240205928595,-11870.538753061648,612.544377057986,-24802.10217675686,7629.322689585495,-14632.324354221231,-14192.173635542284,8506.6390688873,-29158.763599675687,401,245500
69619.55003634731,-24771.664871439418,2716.6215938545047,7457.348387742704,5226.7470444185265,13427.057851756568,2134.1862103765507,-8002.083883464776,294.7987579146267,-16712.84153488129,5344.793054965371,-9839.237922965967,-9174.380987002647,5846.608522633463,-19633.660552680343,402,164990
45583.05477001397,-16280.323809766041,1725.9691443670526,5313.795662499329,3174.246458357328,8884.807328945042,1448.300517966331,-5158.295656286809,14.060705658112694,-10961.768929958127,3659.436493270205,-6479.700671888612,-5598.040387132142,3882.8311853481305,-12780.229042439105,403,108000
109115.39604951588,-38775.572115094095,4260.659118440791,11065.891915469223,8595.982212383842,20870.491635514845,3237.6258919527068,-12477.44000425686,790.428865742934,-26105.246846000704,7895.040565399875,-15283.399511595506,-15070.130306020525,9383.255959821807,-30292.31564793046,404,258000
70898.56423248186,-25222.63915895441,2774.2751414624367,7565.449004042186,5335.018054469189,13663.914208810816,2168.801370207377,-8146.858673409824,309.32210115980894,-17005.16471500582,5462.332015425393,-10013.563160381218,-9367.584752295657,5948.1180948255005,-19974.822512712377,405,168000
63326.60886923498,-22553.313430694176,2461.6332396184457,6897.296172214563,4702.230857765503,12236.297796943783,1953.4213859452711,-7211.82490661362,214.88544813594928,-15169.758075842947,4944.142232647935,-8951.330329978491,-8235.070695568942,5311.150721943552,-17768.491156054482,406,150000
48510.352069479966,-17296.301872188178,1854.97829226691,5543.069694344271,3389.771505005533,9414.670419985312,1527.9574622902721,-5589.888600738591,60.85915723013369,-11689.54151678597,3899.1897388745488,-6887.336969879169,-6052.711678535927,4157.709975145489,-13675.67088516954,407,115000
74676.19215586132,-26539.133851550745,2954.219075771583,7946.647213281373,5726.55639516318,14419.827292616805,2222.9719780673254,-8640.077783249671,351.58684644058775,-17994.698488770373,5713.5950738908605,-10506.093526407563,-9909.527319263245,6247.452620160806,-21047.891723425088,408,177000
118321.24713551727,-42041.52862423424,4659.734711710628,11920.756426845383,9451.870177744348,22666.848850127342,3516.8337829662632,-13482.938478652357,857.8257339544247,-28276.88035707011,8567.565812298568,-16608.978224880953,-16392.225929809174,9916.82527298496,-33070.67459915214,409,280000
143458.09576943374,-50918.852514863785,5732.3490585911895,14146.175834533504,11626.209775163063,27435.689903056715,4242.413765523559,-16446.317044532785,1126.2655061895123,-34260.930599095904,10447.381447624775,-20145.228658253644,-20116.517600943007,11815.98586837826,-40367.180913779775,410,339750
25286.82540163143,-9071.881609670496,905.9080925900763,3431.879283649335,1371.1623774513303,5000.105370588834,863.4535998034406,-2935.0739889970614,-198.19293123723298,-6164.340771061745,2308.2309033219385,-3638.203029916303,-2614.4790443087427,2300.139303336364,-7120.855413975163,411,60000
61223.7626037084,-21830.025320427878,2356.635416104704,6760.12371580868,4555.382250161478,11868.842084628448,1895.720052262504,-6893.887635598014,183.66728232580445,-14662.443087506363,4707.338125049167,-8667.968022046842,-7903.818103011667,5106.349334015958,-17154.051332355895,412,145000
93834.32263322538,-33347.41717568949,3673.644162194987,9635.94677869475,7263.136956660415,17964.345500318734,2806.243365313578,-10796.24220455115,607.9918938325189,-22472.533391203746,6970.867503475306,-13165.509434378277,-12807.543454997143,8058.775154569287,-26152.74759498224,413,222000
48498.59949641849,-17275.54378489071,1879.3111196343232,5564.2868675717855,3438.4181964276136,9438.137489219896,1483.3654518292544,-5637.305563446584,60.58864926022301,-11751.986685412809,3916.529538244549,-6852.33230751045,-6038.120555757025,4154.046870234315,-13661.948825842152,414,115000
96298.60070009755,-34233.995593127176,3817.5414261452493,9879.235538197607,7582.207122269234,18499.38684406235,2897.2922225049183,-10931.581193427504,574.4598905152727,-22970.308537244182,7266.2465716291235,-13551.59012193849,-13110.813245915922,7929.868726506102,-26989.74669646857,415,228000
76459.58585396774,-27204.470201507178,2992.942433685532,8094.733402669601,5842.473551359799,14737.559807995076,2331.099375217861,-8725.76763856229,362.9847700329033,-18312.48982599864,5812.680708243623,-10793.837191802475,-10175.94812430167,6368.586839086145,-21507.964547987525,416,181134
63131.73137893086,-22476.58180465948,2429.6738791056205,6875.663832845164,4632.854671643741,12173.585401770613,1938.4777678404023,-7275.550523287619,244.78356214866793,-15186.630990891119,4833.642997195365,-8910.963459479686,-8235.800873026665,5457.267218526159,-17688.07407992306,417,149500
100871.16562192273,-35836.920868083114,3993.075442652494,10295.708103074934,7944.0803456407,19367.50255484993,3031.3017475741667,-11572.700672157569,639.8718123513232,-24148.727521410474,7485.910811092296,-14208.359438835636,-13795.913478381452,8347.907282053879,-28454.76409975913,418,239000
53155.169649826115,-18940.824290381166,2045.3866708677726,5964.456822076105,3794.139502165947,10297.625757327658,1661.434872838101,-6120.018210524769,111.91708141724713,-12794.446459718885,4217.154968828928,-7535.820614594508,-6740.5914593672105,4529.759121370296,-14987.15468130101,419,126000
59911.77534109663,-21305.985737243776,2366.8961432753285,6587.2222864872465,4449.087180149636,11605.69938608264,1790.778215744953,-6957.566136107078,185.54216480365287,-14470.954445294905,4769.270376866759,-8424.52388989064,-7727.813254675558,5065.7396786645795,-16836.883491853514,420,142000
87116.0240560843,-30969.9588416776,3406.429401296631,9051.7491433826,6720.4384317626445,16732.325877329695,2630.029077537692,-10016.006666152449,507.88487644257486,-20894.623310411156,6479.012997977122,-12264.255260390593,-11778.937122836815,7375.950785212156,-24460.0189131263,421,206300
90811.24609864475,-32304.98658893658,3552.407629115402,9444.75443157148,7104.081058624876,17478.05960643876,2739.8482887564032,-10297.244148775006,524.8440524995826,-21719.573311275355,6699.529355594046,-12793.022129405861,-12291.435340709715,7561.567270848188,-25443.40908120613,422,215000
47664.924533152065,-16998.606426315684,1820.068524303975,5466.6444051136,3316.1207537938008,9253.845445394532,1503.6023646490269,-5493.778251221561,52.12239588321608,-11488.503184591946,3841.3649151779127,-6769.5079396446345,-5928.104424515864,4090.024428591317,-13437.313257212367,423,113000
133099.0465464418,-47254.75562507365,5261.597167217657,13222.50687355064,10675.227646949375,25434.372915781463,3932.101506120704,-15290.45808214474,1049.1901692309034,-31840.109050541545,9588.419320323672,-18660.92466594171,-18613.888581661166,11226.576216816868,-37250.341049786184,424,315000
58672.60450927957,-20895.364366856367,2267.1194223091434,6456.5305467571,4261.773967912371,11332.201637437742,1815.889900828099,-6754.932393974692,180.54440021676055,-14102.354033857198,4604.06578100559,-8295.568866361733,-7566.058085052577,5017.717620981552,-16480.27814072438,425,139000
56945.22189361476,-20265.947473051838,2225.2646452612225,6327.284967435327,4172.505702992267,11044.247217825636,1728.2561898764718,-6599.090210870053,152.29665199064237,-13760.608010970842,4494.342744826745,-8033.386771279806,-7286.104227240076,4831.472763867971,-16046.647800910012,426,135000
116145.9915666786,-41273.306347644444,4777.3846377508125,11671.009281272683,9148.776185919389,22096.763483404324,3584.2058486089336,-13370.78105289519,731.9024744805736,-27819.43860835506,8392.804845865934,-16396.675584929057,-16055.77635530193,9582.668809173243,-32620.72463330195,427,275000
45979.25646580403,-16400.1779364344,1752.2168657819568,5311.090641947471,3170.650950062702,8934.514794328461,1456.9058077714517,-5299.396057451065,31.175720379893974,-11088.174943845133,3725.8164995644647,-6532.872133583427,-5676.947054616826,3956.5811610540504,-12961.569740297111,428,109008
82517.30542515707,-29351.585152633947,3230.350082261266,8642.811239399396,6354.588584034628,15875.118688842185,2500.3546776463054,-9422.2629736811,440.6983072627376,-19756.11291228941,6209.289433122021,-11626.916609639631,-11083.360350736779,6921.054119656003,-23142.952138847762,429,195400
73830.88570983788,-26240.576508567032,2920.126860352528,7871.764655386771,5656.653368459894,14259.813198481585,2196.143237913296,-8547.725105622034,342.32183645517534,-17798.31140136674,5657.110391446771,-10384.785539907196,-9782.406998777571,6178.979273674925,-20808.516492834882,430,175000
36072.7562050159,-12895.238869128829,1320.341272610033,4416.583047570284,2276.5513545793033,7027.501718867981,1163.238482782745,-4184.358324549096,-54.0687473894941,-8751.846446816315,2971.163988821152,-5122.62096346514,-4231.784315383527,3312.373396564199,-10034.639018065624,431,85400
33709.73606180673,-12049.531164199747,1265.1485776449692,4171.170956720233,2099.8607529961364,6588.82125568769,1102.5219664206525,-3891.93845907596,-106.51396696716736,-8141.491950684823,2958.4855455096763,-4806.380597011041,-3870.1154257343546,2974.492082957861,-9450.256411504188,432,79900
51826.099678955135,-18501.34085137059,1935.7668619218443,5898.1352122766075,3679.4431843837924,10036.389382156873,1611.8328210990433,-5857.723918326144,117.74124551506775,-12455.950936942076,3973.085661061007,-7308.720726668922,-6550.070909800546,4602.674654464484,-14281.73552638437,433,122500
76386.90051294547,-27166.46076515661,2997.7337492799516,8064.520810260962,5812.407618361956,14707.996808198899,2326.9657917661966,-8773.955375383897,369.46608340064927,-18312.593661068386,5835.654239304353,-10781.32242102893,-10177.640865891926,6387.873411691419,-21525.910132813297,434,181000
34167.324700078425,-12229.686739073128,1264.6655081529796,4259.297286707887,2163.692117369452,6702.5795542116275,1119.7203783058633,-3899.5746761859095,-106.35655025981592,-8260.853544935193,2896.3785737971807,-4881.952416267063,-3919.9298165939854,2989.4694280822782,-9591.370640771938,435,81000
89509.0744553312,-31832.150675067773,3526.706236767655,9289.950766303584,6986.938050781103,17221.539047595325,2703.8486929169476,-10183.872257833631,504.10289507439376,-21396.617627604,6716.630505959578,-12616.198662932253,-12103.359103236304,7396.639849101208,-25151.578424159226,436,212000
48932.82657031903,-17446.0994879907,1873.6249709997444,5576.56963854492,3428.69953642948,9497.00302558706,1542.342397073898,-5635.947239877723,63.48758130567169,-11791.728756050381,3928.006113892864,-6946.061624019159,-6114.113693136224,4193.975442690198,-13796.11517035278,437,116000
50189.02646084161,-17878.251505447173,1944.0126730020158,5714.3106571027265,3575.5438929383977,9754.948577387122,1539.5700285844246,-5821.360295865078,80.24146639886341,-12141.414111790093,4029.097317534406,-7096.109593170864,-6292.397813804079,4290.042732724774,-14141.380229833325,438,119000
38098.19023219764,-13605.727861901029,1437.0296475877944,4602.069500082767,2498.213388875043,7442.5785349094,1217.9981067033652,-4412.432704821572,-54.605663432161506,-9229.47467595479,3190.2019729914937,-5422.463809043516,-4510.068441386965,3323.9441092171905,-10734.155675780927,439,90350
46396.91732462283,-16481.261859695223,1953.1849276986923,5450.67864952985,3224.748678299612,9117.212546301118,1916.172821759697,-5282.958240783929,611.4976774246664,-11283.198427184629,3855.268306032256,-6487.003550275091,-5679.621789064062,3953.5841605484825,-13052.56288232832,440,110000
234376.74928880684,-83125.29395701678,9507.010005088217,22400.991912761987,19466.42844716265,44637.59913727197,6897.153530055575,-26884.616677023205,2109.2975869367788,-55927.9869951139,16589.504041477394,-32882.54743546924,-33570.98045530638,19128.05988499065,-65973.07842239982,441,555000
49848.59519819223,-17770.299517795163,1877.7593057948393,5668.774214033251,3469.7803866284385,9641.583122710277,1557.8081985184035,-5761.271501164024,101.36024897714013,-12032.830453669158,3902.122720193405,-7044.891140373409,-6272.557554888045,4438.324244970218,-13900.086123785008,442,118000
68736.71589719258,-24458.12243618949,2681.640117677511,7379.352876999467,5148.808440750096,13260.150453612685,2108.817857880383,-7900.734103148593,284.1354480177305,-16502.72745436682,5284.836672181878,-9716.192380509976,-9044.155152060903,5776.445273095236,-19384.502716804076,443,162900
72838.26949868264,-25929.072925148288,2832.004509604679,7782.3672915371535,5527.655186182198,14050.033822695841,2224.912990131146,-8293.410634284493,327.7656812262055,-17452.59570802677,5520.0023045358375,-10282.007832529467,-9640.935674304894,6112.96143209623,-20433.583394705933,444,172500
88677.67200186408,-31531.527222773057,3502.930445180192,9191.194860226862,6909.413318188237,17050.592954382028,2678.360106302633,-10093.138164434273,494.8397027590462,-21181.334222875248,6716.166867423644,-12491.207799791438,-11987.487740711455,7332.9443453041495,-24886.99271358979,445,210000
53789.560226241076,-19165.083890047812,2070.5965230191314,6018.842895964188,3850.1569820472528,10418.961383205835,1682.0034550769778,-6191.5674231954035,116.5911125534511,-12947.256262110654,4260.94757763197,-7624.189579097651,-6829.248148241317,4581.700462583717,-15165.932813031526,446,127500
80179.11080059846,-28512.15763779093,3148.010238677117,8419.615750313771,6142.624764662509,15434.665477496685,2436.697719909507,-9209.124195766699,411.62996647577165,-19225.317810156077,6069.403603440767,-11316.163830729249,-10735.035228474548,6692.168554955423,-22614.225589862705,447,190000
84377.33673525961,-30005.575605548347,3313.7550801772245,8819.252073388376,6529.479263866744,16244.699745027483,2558.0533272770995,-9637.93051210772,451.9442505366837,-20206.025320581135,6334.433837021985,-11903.098015770835,-11346.746894814676,7004.1262961643615,-23761.66833206979,448,199900
50411.454104805496,-17968.504611517863,1933.3414967152635,5713.124064767248,3556.5012718247044,9776.55477522252,1583.347300034362,-5806.222692199703,81.13812909706246,-12142.370534942022,4028.846627984557,-7152.884764068626,-6333.831236105083,4309.940577760108,-14212.15294338766,449,119500
50655.684941273896,-18049.834523179117,1966.9540352154809,5692.546994342956,3569.3189013434194,9797.522096980201,1584.89673550895,-5826.665776847351,83.33076264890217,-12150.886153085088,4177.295502494162,-7168.329050393461,-6386.145416685935,4328.672659053705,-14194.647923873637,450,120000
46421.23375418917,-16553.207230170832,1786.07669247632,5322.6428472004245,3204.5020855276916,9002.624059791855,1465.4803382247248,-5345.249031232749,36.636693657407434,-11161.654348668262,3840.339520725927,-6583.785468615475,-5754.734120385746,3990.830634607027,-13030.981808153463,451,110000
118227.24088778524,-42008.6065968205,4694.985919739439,11904.340048831755,9497.100492946183,22687.39683413109,3530.6163341056103,-13441.91163290546,818.5850701305422,-28225.208347654974,8668.126539204151,-16632.865008477696,-16343.589950350142,9684.370683346295,-33242.67797685659,452,280000
86151.95358067355,-30638.901885523825,3393.153787520423,8964.90527660147,6684.879165360303,16567.870051886573,2604.6925076456196,-9808.04922494625,471.68639977043694,-20587.26491067137,6521.1468863436385,-12134.936171347237,-11617.416407278184,7158.264328008969,-24156.14850032621,453,204000
88630.69065524139,-31503.564535235415,3496.2736391253634,9179.217112449853,6876.441448125958,17036.195026882975,2677.670172878566,-10174.12145303006,506.0771966079517,-21227.425614199263,6670.668977288563,-12495.08726734084,-11988.182407293629,7367.833569322771,-24985.02798848372,454,210000
79335.1693149571,-28210.981146201848,3112.842000981874,8341.20277003311,6072.01458698833,15273.131458633285,2413.622349536148,-9112.313230847516,401.67557599700075,-19023.980802016784,6010.593475005713,-11196.96412736818,-10612.930636883342,6624.180657511141,-22376.1811629827,455,188000
74141.41960211599,-26376.708887464723,2864.9398298138176,7875.980330760942,5574.640234791683,14254.652908273043,2251.2720046593286,-8541.598438192917,377.44988263966655,-17817.851521344975,5549.865880789182,-10437.532491100796,-9871.34317184952,6414.199275789887,-20729.442276392798,456,175500
41324.87010443368,-14737.05268211721,1579.561578822075,4904.828095568003,2802.6836485458084,8067.559180566699,1289.7371898501926,-4803.866461755062,-19.567452511733975,-10027.782498682902,3419.655390645014,-5856.965209116282,-4980.02156661148,3580.892977408781,-11640.308255410484,457,98000
108112.77500429218,-38426.59872277375,4292.159032806842,10977.14570152071,8616.618209556656,20755.6856200683,3235.793924618971,-12270.452380371618,706.083182893686,-25789.042229435898,8031.707479882731,-15211.092940737015,-14855.891762492616,8866.479394005133,-30336.38497584407,458,256000
67981.16815403455,-24211.20328905382,2646.9024565785517,7339.793907815288,5123.667999692233,13135.40037562356,2087.64978159704,-7702.992520901324,261.6950016948674,-16267.955621776695,5234.949270785927,-9605.867442564779,-8914.579519980509,5666.335217347916,-19060.111154000133,459,161000
46419.83171740342,-16524.18356549886,1797.335006124565,5396.214280217087,3282.6552042821677,9048.807994261611,1378.1960018649288,-5455.075069650077,53.33929631024809,-11330.797956737259,3736.923805679884,-6512.4812574379885,-5732.691417246704,4088.12423358264,-12974.429425978124,460,110000
111247.00014511225,-39508.98254738995,4422.565797049512,11204.228941114,8823.616150624694,21306.487655339675,3319.9057543104436,-12761.126879784735,766.3086476390059,-26585.652371078326,8273.741128477963,-15632.811284138037,-15352.473681250907,9247.45666622645,-31247.067534650334,461,263435
65445.54951094251,-23323.911683217655,2531.369033321022,7142.086050963661,4919.674364451419,12672.707174191735,2017.6460146515583,-7379.379266860505,228.89586758674113,-15669.73054836427,4999.849515707912,-9259.139967085268,-8527.572909635986,5448.50100396776,-18349.923752147486,462,155000
26272.820347610334,-9388.314337407692,991.9661241301741,3556.6870037310455,1549.776173944903,5234.7853397349745,812.7425810602588,-3134.3282474806433,-188.94215449700164,-6517.764696477613,2407.8092823935513,-3714.28989928768,-2736.3540452511506,2375.22960198172,-7380.429585783221,463,62383
79629.74586207555,-28317.085088093052,3126.7999938025973,8367.724197795062,6096.079143446977,15330.821851929491,2421.3470968456872,-9145.356438986952,404.9058712230438,-19094.829184513255,6031.116730949792,-11238.779206373798,-10654.476829224881,6648.878462912743,-22459.262070503435,464,188700
52345.76142313669,-18656.050464802465,1995.675846882389,5892.850614848356,3704.9655405703975,10130.599075116961,1634.2150452080743,-6037.2071219679465,115.76402326765992,-12615.322786277959,4117.797864504731,-7409.104604553402,-6629.6026306648855,4552.795167509177,-14681.147305298378,465,124000
75459.24562831374,-26856.55947705041,2946.0460156510544,8018.164275961271,5763.15213459974,14552.944101049929,2301.6841962352055,-8589.039550590802,351.75692266987795,-18069.938304781605,5719.986921172581,-10653.858293876267,-10025.166127857123,6287.706790381722,-21201.603807815696,466,178740
70478.08626874957,-25082.916449677687,2833.372220648723,7521.3001555533965,5247.24408496638,13513.98260199955,2211.65925081618,-8138.854333575614,265.756041320122,-16933.937090057865,5371.069573768522,-9988.043857910125,-9301.209741973855,5888.76612326697,-19863.130080635947,467,167000
61900.193022562795,-22059.305392613784,2366.5738154540236,6802.77772031199,4561.143306021814,11962.181987081149,1905.8526699812005,-7040.23778498085,219.31289107454356,-14863.273663637574,4702.724493918374,-8737.297321692733,-8033.1825576455285,5329.506952613194,-17257.9298651615,468,146500
105589.10049020976,-37511.26235296001,4161.620060185415,10722.392650144593,8316.291091487295,20231.84718600502,3153.0742262809217,-12130.74411400512,720.9173459122933,-25280.830613837374,7760.875794665689,-14840.209902670937,-14522.480537120953,8881.802344427391,-29623.752868523537,469,250000
78983.90327369986,-28102.8286185474,3084.6399217071826,8329.365262785203,6052.107169701705,15205.311617555171,2397.1763468513263,-8996.757151498594,400.60443072222324,-18903.32257336879,5965.800392893645,-11130.29251010869,-10558.982088269184,6635.158989755503,-22114.354420957105,470,187000
89487.20795780557,-31813.124479309787,3599.221540588236,9238.62511025141,6907.371392478655,17135.122737207537,2744.4806986628905,-10301.48897501504,484.27236261682856,-21438.585084071008,6721.657757903141,-12634.91821503888,-12115.72186543083,7415.836488724972,-25204.976753626892,471,212000
80197.55645788115,-28524.69894806159,3277.4163153187314,8390.998868348002,6062.7818963366535,15319.478206822969,2522.304781632531,-9268.948071461751,349.1287999995874,-19256.88863883176,6017.9712010977255,-11362.53311157488,-10734.878352211337,6653.0531256957,-22599.161301264194,472,190000
62470.8902404527,-22241.661421933735,2418.8413393565393,6805.0020583567375,4592.043151464125,12056.051997240203,1925.3595323680431,-7190.0376055185425,223.4058331426699,-15011.323901723426,4850.603701967201,-8828.0177557554,-8126.647803765853,5326.2944786957,-17557.483832596827,473,148000
185876.89678537365,-65975.15922546176,7418.558758087906,18071.133892416634,15345.19665619628,35519.98613276472,5456.060901838515,-21169.660835137107,1600.1474849301746,-44335.3234362913,13198.442257019236,-26063.66175145368,-26375.72338975039,15276.94373157927,-52138.96345950312,474,440000
105962.80210250136,-37653.061240570016,4199.686714985767,10769.953276036451,8406.111629428986,20341.83485459249,3176.393696083711,-12099.99284872111,691.2050076826556,-25328.153180694215,7848.6585900526325,-14918.143190508104,-14542.83860368584,8729.80222752004,-29828.01161660747,475,251000
55915.68294609115,-19924.910329653416,2249.8454609703745,6189.403749372033,3975.8939656691277,10736.549182064142,1799.4911838639769,-6475.6246917453545,99.05036889413255,-13464.337740833515,4388.498837049441,-7951.162048254671,-7148.277538136544,4722.514143402191,-15740.490031046615,476,132500
88249.05233695298,-31386.469652269538,3448.031677402619,9181.827092691901,6844.922461481819,16960.309372584827,2659.707155324881,-10067.076520722654,513.931640437695,-21125.892883860535,6547.2362337996055,-12419.838055005912,-11937.256643407865,7437.532554980205,-24692.193695753227,477,208900
160700.39886344442,-57079.97808508577,6329.025222257823,15831.005132435912,13125.112180170487,30707.42230249696,4715.11757873699,-18232.739305558105,1358.3140713781142,-38347.885488556545,11296.700674700745,-22493.375668859753,-22677.2942038186,13518.575865204735,-44689.35404409089,478,380000
125494.36306706839,-44585.91234255111,4950.2808445535475,12580.983567197403,10081.880485406607,24037.027734678883,3724.750188539041,-14293.704894866965,933.9959239923478,-29985.108581582303,9047.360951853652,-17616.158841083692,-17447.250009869287,10478.43826606931,-35105.59845009539,479,297000
37859.70631012074,-13526.395043472648,1380.0630258333624,4568.6051351827655,2399.8554543546993,7336.214292746766,1202.9697378026128,-4401.031908478203,-12.54616006264307,-9174.469893283202,3080.456783429896,-5345.328022648839,-4524.867450398981,3583.378662956185,-10388.411728643003,480,89471
137819.47249358252,-48984.287594803434,5437.413924790305,13759.389561725598,11214.597195489552,26409.609957104884,4076.3441577414674,-15527.778852588686,1054.992315964599,-32840.184570574,9854.420244826275,-19332.440959638578,-19247.237636998838,11408.75816742945,-38396.778067992585,481,326000
158066.74645246018,-56124.694820641686,6254.41118349365,15543.043059466596,12882.42246141193,30203.679501836108,4648.507258277397,-18035.021765641497,1321.1712978182516,-37754.35884052003,11208.363881673542,-22148.154618224034,-22289.180501852818,13228.722674537534,-44169.435620768534,482,374000
65401.140648042565,-23277.35241900532,2546.5231535282674,7077.128634284342,4858.242402519439,12626.576812928164,2013.029157689701,-7518.927508930461,246.47988383488905,-15708.95861457758,5056.749183457687,-9248.835124679905,-8550.576926976482,5510.39743748779,-18443.712276954113,483,155000
69255.99463464267,-24641.101442237745,2704.26310356498,7397.7424931597725,5173.213574990741,13327.45695985951,2114.900739143854,-7964.604184750242,303.21871786874823,-16601.28600715712,5375.593039125413,-9763.551947231228,-9144.013097560313,5890.2888194234265,-19404.072172023563,484,164000
55925.52964307256,-19917.89356812338,2176.092103691246,6184.114013231125,4029.2091877983935,10805.31025127895,1736.636740770567,-6431.648305017707,142.53715403804352,-13416.799278585046,4505.739282812191,-7910.765849516268,-7163.439833703332,4749.88184734959,-15703.764213066039,485,132500
62027.05837079663,-22064.29555330037,2441.1034666887635,6769.377640146423,4608.457726588162,11996.684979692265,1873.2035425189956,-7175.406989949249,209.33437255770232,-14943.987446930569,4901.49599148008,-8738.22783855672,-8046.779626283038,5236.750881954018,-17441.560671114752,486,147000
65866.55757878316,-23444.918662798267,2545.0376310552115,7122.495651077838,4876.079710050856,12697.277632986643,2019.6704324994075,-7584.830628190062,270.0826369420363,-15834.634350377608,5033.067135478267,-9296.336906445702,-8635.765229331644,5654.957804899397,-18480.346401541225,487,156000
73895.99794209418,-26317.031495447158,2960.7927410419884,7885.088324720423,5592.958916207972,14194.75379168771,2313.190524337173,-8403.237494889388,286.65459659016744,-17703.138136958685,5551.272461450581,-10469.769887698334,-9780.780040028001,6103.481943904209,-20733.472202013323,488,175000
67538.24127769744,-24048.345123260213,2621.885776804711,7303.167088882909,5077.543359378153,13051.035652278459,2076.3720362824706,-7684.01192333698,261.3266508534723,-16189.03084538451,5168.259406644981,-9548.921255551684,-8850.338597624008,5642.6820598402555,-18986.230666169733,489,160000
36263.16112133096,-12961.98940270233,1356.1743185536786,4430.271925718807,2325.2773230155767,7088.526456653041,1178.2945172686975,-4189.129933140275,-76.58010500469025,-8776.740189285538,3061.0998595695264,-5174.77078144716,-4240.928244952014,3179.8857105023244,-10219.992903647864,490,86000
48539.50661626606,-17322.72943530843,1851.1001501969656,5571.1042674771215,3423.523111742181,9437.849071667277,1530.9232296430189,-5511.288031682452,49.72667744557367,-11662.77606885935,3885.645988491395,-6889.406360977643,-6040.783648958854,4124.511564895585,-13613.442243938729,491,115000
56108.17514686575,-19983.28381212915,2172.8079984209303,6235.109983189007,4064.956498777041,10866.054683792647,1736.6092293236059,-6468.855957939847,143.47576761642236,-13514.511753386114,4423.509493692538,-7940.659648840427,-7173.288647731786,4765.7135233491135,-15817.776620745053,492,133000
72911.04726722874,-25936.213013916586,2851.0007320557525,7757.666534526703,5512.097658393388,14052.252332663038,2227.6341616086,-8378.361136171945,332.05182000007596,-17494.988577989312,5570.213467935732,-10299.20388301575,-9662.37880160005,6109.75721408118,-20562.86760902918,493,172785
65399.96088791129,-23277.578856675093,2545.443125493077,7076.027893414971,4858.567763913759,12625.43452261472,2012.8979845614017,-7519.4264166590765,247.43510008484782,-15708.565458263804,5056.044725850704,-9248.510891904934,-8550.056062169693,5509.660121571796,-18442.70300323443,494,155000
38524.63778892842,-13765.859882586548,1457.0690968019476,4673.29431859533,2585.837285393349,7552.847057099996,1218.9510423625866,-4393.314843017211,-63.980218242401264,-9321.99992366896,3207.6251768078496,-5468.803626987779,-4548.761943214992,3323.3408158934135,-10781.93389774643,495,91300
14782.385941710492,-5317.516684255915,568.6456859885876,2364.214910345696,480.61546576090154,2950.492786157086,508.267857778283,-1754.8114865965988,-317.5874602235712,-3576.337991345741,1994.9730710630736,-2084.66314815077,-1096.0212146667593,1453.0331276472323,-3888.5806374538156,496,34900
181555.29678161556,-64399.42119731076,7333.272059419509,17719.717753365167,15127.18176976369,34785.78659754621,5243.627889172562,-20753.79636884553,1520.2632559707663,-43417.31434752794,13046.880540525959,-25414.382377341673,-25682.185977916568,14725.240689395023,-51055.26565060064,497,430000
77666.50073079647,-27616.6950351982,3058.717997154384,8166.019407338584,5921.011185942182,14942.264099233127,2361.621520036227,-8917.544693804733,383.1395932119619,-18598.930274947714,5971.583662967948,-10954.325938323247,-10374.20888653024,6489.733483122214,-21855.637075422066,498,184000
54877.86184818658,-19560.16191046608,2101.3807277742753,6137.943128956691,3945.5206242009663,10626.613553307341,1708.9365727663576,-6286.869366750562,134.6575939666618,-13201.001083556357,4291.6167607889865,-7769.4171039189805,-6993.89291193918,4709.1732391425385,-15396.251201082296,499,130000
50672.66076229323,-18015.438658296673,2087.1347293626973,5737.4772679405805,3581.1456603323254,9852.091946097986,1851.3508719606714,-5780.801950035309,428.48904574675055,-12187.295671480557,4296.877034820298,-7100.440779148491,-6359.350686089017,4303.640657758192,-14137.640083717213,500,120000
47772.68676733518,-17052.793660468902,1786.4210761586353,5508.5063885224845,3317.4612089423936,9262.284172068044,1496.7634216938163,-5442.944140555247,71.31173831791733,-11503.575499468185,3741.692252119834,-6751.922311643458,-5954.12937746206,4244.043463661802,-13232.576540566335,501,113000
